epoch,step,train_loss_epoch,train_loss_step,val_loss
1,3649,,0.00810422096401453,
1,3699,,0.03385588526725769,
1,3749,,0.011375071480870247,
1,3799,,0.010569972917437553,
1,3849,,0.015390673652291298,
1,3899,,0.018904902040958405,
1,3949,,0.014385411515831947,
1,3999,,0.012171071022748947,
1,4049,,0.0222360547631979,
1,4099,,0.021677294746041298,
1,4149,,0.011703601107001305,
1,4199,,0.022159675136208534,
1,4249,,0.017649641260504723,
1,4299,,0.02357569709420204,
1,4349,,0.042707107961177826,
1,4399,,0.031653545796871185,
1,4449,,0.011247873306274414,
1,4499,,0.014958947896957397,
1,4549,,0.021248992532491684,
1,4599,,0.015417151153087616,
1,4649,,0.009444857947528362,
1,4699,,0.042036812752485275,
1,4749,,0.021218854933977127,
1,4799,,0.028375905007123947,
1,4849,,0.015042796730995178,
1,4899,,0.009516838937997818,
1,4949,,0.021714676171541214,
1,4999,,0.031153906136751175,
1,5049,,0.015029814094305038,
1,5099,,0.009639838710427284,
1,5149,,0.018285948783159256,
1,5199,,0.03317183256149292,
1,5249,,0.023438960313796997,
1,5299,,0.00690080551430583,
1,5349,,0.019784606993198395,
1,5399,,0.005452942103147507,
1,5449,,0.010687030851840973,
1,5499,,0.012697618454694748,
1,5549,,0.02272091805934906,
1,5599,,0.008708936162292957,
1,5649,,0.009015028364956379,
1,5699,,0.009568316861987114,
1,5749,,0.044923312962055206,
1,5799,,0.015136191621422768,
1,5849,,0.010289031080901623,
1,5899,,0.008507379330694675,
1,5949,,0.012673590332269669,
1,5951,,,0.017916206270456314
1,5951,0.02038014493882656,,
2,5999,,0.0075527154840528965,
2,6049,,0.010613817721605301,
2,6099,,0.0126897431910038,
2,6149,,0.006443379912525415,
2,6199,,0.016518475487828255,
2,6249,,0.013470766134560108,
2,6299,,0.019415274262428284,
2,6349,,0.013616232201457024,
2,6399,,0.012362394481897354,
2,6449,,0.012095706537365913,
2,6499,,0.02211129665374756,
2,6549,,0.013979571871459484,
2,6599,,0.008244570344686508,
2,6649,,0.006786556448787451,
2,6699,,0.0187082476913929,
2,6749,,0.009341196157038212,
2,6799,,0.014941073954105377,
2,6849,,0.018553102388978004,
2,6899,,0.008971704170107841,
2,6949,,0.009929386898875237,
2,6999,,0.016110628843307495,
2,7049,,0.007070965599268675,
2,7099,,0.01872478798031807,
2,7149,,0.012379233725368977,
2,7199,,0.01322320755571127,
2,7249,,0.014841089025139809,
2,7299,,0.012107589282095432,
2,7349,,0.01052127219736576,
2,7399,,0.04312995821237564,
2,7449,,0.021988291293382645,
2,7499,,0.03582930564880371,
2,7549,,0.011649271473288536,
2,7599,,0.006346975453197956,
2,7649,,0.026134956628084183,
2,7699,,0.007249410264194012,
2,7749,,0.009862077422440052,
2,7799,,0.01432393305003643,
2,7849,,0.00940675102174282,
2,7899,,0.011755887418985367,
2,7949,,0.006661376915872097,
2,7999,,0.007314793299883604,
2,8049,,0.01898624375462532,
2,8099,,0.016597285866737366,
2,8149,,0.03504034876823425,
2,8199,,0.005366123281419277,
2,8249,,0.006994528230279684,
2,8299,,0.012613367289304733,
2,8349,,0.007416877895593643,
2,8399,,0.012672687880694866,
2,8449,,0.008341405540704727,
2,8499,,0.014618998393416405,
2,8549,,0.011612760834395885,
2,8599,,0.008848589845001698,
2,8649,,0.008757957257330418,
2,8699,,0.015118944458663464,
2,8749,,0.011579344049096107,
2,8799,,0.007038514595478773,
2,8849,,0.007935087196528912,
2,8899,,0.00612725131213665,
2,8927,,,0.015260167419910431
2,8927,0.015535340644419193,,
3,8949,,0.013859802857041359,
3,8999,,0.011586008593440056,
3,9049,,0.019053004682064056,
3,9099,,0.02941189333796501,
3,9149,,0.007660816423594952,
3,9199,,0.0058468906208872795,
3,9249,,0.005784417036920786,
3,9299,,0.009654555469751358,
3,9349,,0.01572347991168499,
3,9399,,0.02896355837583542,
3,9449,,0.00553685100749135,
3,9499,,0.011317363940179348,
3,9549,,0.014135906472802162,
3,9599,,0.01597238890826702,
3,9649,,0.022562040016055107,
3,9699,,0.011061481200158596,
3,9749,,0.009321263059973717,
3,9799,,0.015087943524122238,
3,9849,,0.015586642548441887,
3,9899,,0.038264624774456024,
3,9949,,0.00545574352145195,
3,9999,,0.010745158419013023,
3,10049,,0.01375910546630621,
3,10099,,0.012354208156466484,
3,10149,,0.01298380084335804,
3,10199,,0.025623619556427002,
3,10249,,0.008135564625263214,
3,10299,,0.009581628255546093,
3,10349,,0.006442224606871605,
3,10399,,0.005937868729233742,
3,10449,,0.011247220449149609,
3,10499,,0.009070955216884613,
3,10549,,0.014513988979160786,
3,10599,,0.009007472544908524,
3,10649,,0.0122392438352108,
3,10699,,0.026422105729579926,
3,10749,,0.025080028921365738,
3,10799,,0.0034928354434669018,
3,10849,,0.01395127922296524,
3,10899,,0.019943103194236755,
3,10949,,0.0199277363717556,
3,10999,,0.008132806047797203,
3,11049,,0.014758376404643059,
3,11099,,0.0314873605966568,
3,11149,,0.011608005501329899,
3,11199,,0.008215519599616528,
3,11249,,0.02329406701028347,
3,11299,,0.012645697221159935,
3,11349,,0.008167995139956474,
3,11399,,0.014544444158673286,
3,11449,,0.012409117072820663,
3,11499,,0.010518294759094715,
3,11549,,0.020564962178468704,
3,11599,,0.008502948097884655,
3,11649,,0.018358441069722176,
3,11699,,0.0069397371262311935,
3,11749,,0.018473606556653976,
3,11799,,0.016137242317199707,
3,11849,,0.005961431190371513,
3,11899,,0.007625113241374493,
3,11903,,,0.009682657197117805
3,11903,0.013872768729925156,,
4,11949,,0.017702380195260048,
4,11999,,0.02247769385576248,
4,12049,,0.007569822482764721,
4,12099,,0.013499243184924126,
4,12149,,0.01002645306289196,
4,12199,,0.006431877613067627,
4,12249,,0.006075149402022362,
4,12299,,0.01642729341983795,
4,12349,,0.010828698053956032,
4,12399,,0.017060238867998123,
4,12449,,0.019082749262452126,
4,12499,,0.009734462946653366,
4,12549,,0.01403695996850729,
4,12599,,0.01259692944586277,
4,12649,,0.01633000373840332,
4,12699,,0.012565966695547104,
4,12749,,0.009253375232219696,
4,12799,,0.010973375290632248,
4,12849,,0.007785450201481581,
4,12899,,0.005753741133958101,
4,12949,,0.012407275848090649,
4,12999,,0.011970971710979939,
4,13049,,0.02545221708714962,
4,13099,,0.028771091252565384,
4,13149,,0.016796277835965157,
4,13199,,0.011134498752653599,
4,13249,,0.028191419318318367,
4,13299,,0.007088335696607828,
4,13349,,0.021077385172247887,
4,13399,,0.020195433869957924,
4,13449,,0.005843662656843662,
4,13499,,0.008422208949923515,
4,13549,,0.021833511069417,
4,13599,,0.011575771495699883,
4,13649,,0.011342721059918404,
4,13699,,0.01738154888153076,
4,13749,,0.008664160035550594,
4,13799,,0.01921936683356762,
4,13849,,0.0047178687527775764,
4,13899,,0.010856013745069504,
4,13949,,0.0179714635014534,
4,13999,,0.009284446947276592,
4,14049,,0.013340390287339687,
4,14099,,0.0156315378844738,
4,14149,,0.018249718472361565,
4,14199,,0.008380899205803871,
4,14249,,0.024869520217180252,
4,14299,,0.00437160674482584,
4,14349,,0.01299083512276411,
4,14399,,0.005014314316213131,
4,14449,,0.006313932128250599,
4,14499,,0.010634302161633968,
4,14549,,0.006595711223781109,
4,14599,,0.006633947603404522,
4,14649,,0.012311890721321106,
4,14699,,0.005362680647522211,
4,14749,,0.007497048005461693,
4,14799,,0.009195812046527863,
4,14849,,0.010852525010704994,
4,14879,,,0.013805286958813667
4,14879,0.012368917465209961,,
5,14899,,0.02461014688014984,
5,14949,,0.011308019980788231,
5,14999,,0.005482199601829052,
5,15049,,0.012790908105671406,
5,15099,,0.004525597672909498,
5,15149,,0.010959293693304062,
5,15199,,0.0034557092003524303,
5,15249,,0.005665598902851343,
5,15299,,0.0052810353226959705,
5,15349,,0.014185531996190548,
5,15399,,0.0068476321175694466,
5,15449,,0.023442361503839493,
5,15499,,0.007424020208418369,
5,15549,,0.01844632998108864,
5,15599,,0.007625062018632889,
5,15649,,0.021198155358433723,
5,15699,,0.012198463082313538,
5,15749,,0.015926728025078773,
5,15799,,0.011021683923900127,
5,15849,,0.008991425856947899,
5,15899,,0.008067072369158268,
5,15949,,0.00575178861618042,
5,15999,,0.007855779491364956,
5,16049,,0.005544857122004032,
5,16099,,0.00612788088619709,
5,16149,,0.02423091046512127,
5,16199,,0.016361510381102562,
5,16249,,0.009864302352070808,
5,16299,,0.02273387834429741,
5,16349,,0.005918593145906925,
5,16399,,0.0053037432953715324,
5,16449,,0.015444865450263023,
5,16499,,0.014036374166607857,
5,16549,,0.007534615695476532,
5,16599,,0.010519396513700485,
5,16649,,0.01895175687968731,
5,16699,,0.010942117311060429,
5,16749,,0.00745843630284071,
5,16799,,0.007378118112683296,
5,16849,,0.00525136012583971,
5,16899,,0.007478252984583378,
5,16949,,0.014176687225699425,
5,16999,,0.025835156440734863,
5,17049,,0.006705634295940399,
5,17099,,0.0109100341796875,
5,17149,,0.028628170490264893,
5,17199,,0.01660642959177494,
5,17249,,0.008208290673792362,
5,17299,,0.0053177191875875,
5,17349,,0.008805760182440281,
5,17399,,0.004575841128826141,
5,17449,,0.011501332744956017,
5,17499,,0.01408308930695057,
5,17549,,0.01217666920274496,
5,17599,,0.006501508876681328,
5,17649,,0.005777779035270214,
5,17699,,0.01476467214524746,
5,17749,,0.02324279397726059,
5,17799,,0.006867407355457544,
5,17849,,0.010145973414182663,
5,17855,,,0.009146287105977535
5,17855,0.011103697121143341,,
6,17899,,0.0066932449117302895,
6,17949,,0.005225504748523235,
6,17999,,0.005939729046076536,
6,18049,,0.010425444692373276,
6,18099,,0.021680645644664764,
6,18149,,0.008911794982850552,
6,18199,,0.008739139884710312,
6,18249,,0.00832204706966877,
6,18299,,0.005143579561263323,
6,18349,,0.0065000057220458984,
6,18399,,0.012950170785188675,
6,18449,,0.012353417463600636,
6,18499,,0.016255738213658333,
6,18549,,0.007252208888530731,
6,18599,,0.0037423083558678627,
6,18649,,0.021140320226550102,
6,18699,,0.005222822539508343,
6,18749,,0.009521860629320145,
6,18799,,0.010138457641005516,
6,18849,,0.0046356250531971455,
6,18899,,0.005428887903690338,
6,18949,,0.006969653069972992,
6,18999,,0.013230161741375923,
6,19049,,0.0053692227229475975,
6,19099,,0.007467284798622131,
6,19149,,0.007509883493185043,
6,19199,,0.004101204220205545,
6,19249,,0.005590115673840046,
6,19299,,0.005528224632143974,
6,19349,,0.015126396901905537,
6,19399,,0.01385052315890789,
6,19449,,0.006590680219233036,
6,19499,,0.00479390611872077,
6,19549,,0.0037609380669891834,
6,19599,,0.014455601572990417,
6,19649,,0.027298059314489365,
6,19699,,0.015111211687326431,
6,19749,,0.008276266977190971,
6,19799,,0.005270250141620636,
6,19849,,0.017392795532941818,
6,19899,,0.010931969620287418,
6,19949,,0.005740395747125149,
6,19999,,0.016255386173725128,
6,20049,,0.010254508815705776,
6,20099,,0.008544910699129105,
6,20149,,0.010843373835086823,
6,20199,,0.0035508344881236553,
6,20249,,0.02275630459189415,
6,20299,,0.007256759330630302,
6,20349,,0.012647608295083046,
6,20399,,0.005907231941819191,
6,20449,,0.005969339050352573,
6,20499,,0.01693624071776867,
6,20549,,0.008366466499865055,
6,20599,,0.016077866777777672,
6,20649,,0.015676070004701614,
6,20699,,0.011089581996202469,
6,20749,,0.008926994167268276,
6,20799,,0.0076033673249185085,
6,20831,,,0.009881644509732723
6,20831,0.009838704019784927,,
7,20849,,0.025154341012239456,
7,20899,,0.006792472675442696,
7,20949,,0.016208747401833534,
7,20999,,0.0058976709842681885,
7,21049,,0.008173350244760513,
7,21099,,0.0043229348957538605,
7,21149,,0.004362449049949646,
7,21199,,0.008480504155158997,
7,21249,,0.005986199248582125,
7,21299,,0.008621707558631897,
7,21349,,0.013922411017119884,
7,21399,,0.010203175246715546,
7,21449,,0.008383119478821754,
7,21499,,0.02082180231809616,
7,21549,,0.006095300428569317,
7,21599,,0.009324919432401657,
7,21649,,0.0075276922434568405,
7,21699,,0.008532307110726833,
7,21749,,0.008334944024682045,
7,21799,,0.016613082960247993,
7,21849,,0.0034476411528885365,
7,21899,,0.013438164256513119,
7,21949,,0.013410037383437157,
7,21999,,0.005750720389187336,
7,22049,,0.00921962596476078,
7,22099,,0.003088927362114191,
7,22149,,0.007223295047879219,
7,22199,,0.007506172638386488,
7,22249,,0.014917360618710518,
7,22299,,0.003615675726905465,
7,22349,,0.010994916781783104,
7,22399,,0.04878491908311844,
7,22449,,0.0029045671690255404,
7,22499,,0.011513898149132729,
7,22549,,0.0054660988971591,
7,22599,,0.022632857784628868,
7,22649,,0.014268903993070126,
7,22699,,0.008062966167926788,
7,22749,,0.004913832060992718,
7,22799,,0.0066023459658026695,
7,22849,,0.010866565629839897,
7,22899,,0.009049452841281891,
7,22949,,0.012030172161757946,
7,22999,,0.016188515350222588,
7,23049,,0.006957078818231821,
7,23099,,0.008223903365433216,
7,23149,,0.003936003427952528,
7,23199,,0.014147250913083553,
7,23249,,0.006986768916249275,
7,23299,,0.013533737510442734,
7,23349,,0.01571372151374817,
7,23399,,0.004341362044215202,
7,23449,,0.004222366027534008,
7,23499,,0.006383801810443401,
7,23549,,0.011038853786885738,
7,23599,,0.012084970250725746,
7,23649,,0.00480285007506609,
7,23699,,0.0100687425583601,
7,23749,,0.015420882031321526,
7,23799,,0.0070120966993272305,
7,23807,,,0.028494829311966896
7,23807,0.009208246134221554,,
8,23849,,0.006924395449459553,
8,23899,,0.012268218211829662,
8,23949,,0.003426332026720047,
8,23999,,0.012581968680024147,
8,24049,,0.014071580022573471,
8,24099,,0.005718644708395004,
8,24149,,0.01120690256357193,
8,24199,,0.004462389275431633,
8,24249,,0.008361618034541607,
8,24299,,0.007894953712821007,
8,24349,,0.017716052010655403,
8,24399,,0.004504669923335314,
8,24449,,0.003914999309927225,
8,24499,,0.005770843476057053,
8,24549,,0.015104424208402634,
8,24599,,0.004119283985346556,
8,24649,,0.004008478485047817,
8,24699,,0.0060852160677313805,
8,24749,,0.005743519403040409,
8,24799,,0.031399600207805634,
8,24849,,0.0067246598191559315,
8,24899,,0.005876699462532997,
8,24949,,0.0050653135403990746,
8,24999,,0.017979826778173447,
8,25049,,0.00544759351760149,
8,25099,,0.014744095504283905,
8,25149,,0.0037385474424809217,
8,25199,,0.006624747067689896,
8,25249,,0.015308648347854614,
8,25299,,0.008466997183859348,
8,25349,,0.006624498404562473,
8,25399,,0.004536772146821022,
8,25449,,0.012847522273659706,
8,25499,,0.004482888616621494,
8,25549,,0.004314995836466551,
8,25599,,0.005893686320632696,
8,25649,,0.0039438363164663315,
8,25699,,0.006314117461442947,
8,25749,,0.008104676380753517,
8,25799,,0.003536802250891924,
8,25849,,0.00601575244218111,
8,25899,,0.009960281662642956,
8,25949,,0.0036640323232859373,
8,25999,,0.010699257254600525,
8,26049,,0.003580863820388913,
8,26099,,0.014676617458462715,
8,26149,,0.010551278479397297,
8,26199,,0.011360732838511467,
8,26249,,0.023232441395521164,
8,26299,,0.0042956057004630566,
8,26349,,0.010481489822268486,
8,26399,,0.019531693309545517,
8,26449,,0.007476089987903833,
8,26499,,0.007517598103731871,
8,26549,,0.005449993070214987,
8,26599,,0.005546868313103914,
8,26649,,0.004631446674466133,
8,26699,,0.008956195786595345,
8,26749,,0.004885682370513678,
8,26783,,,0.008638553321361542
8,26783,0.008761173114180565,,
9,26799,,0.003984196111559868,
9,26849,,0.005665501579642296,
9,26899,,0.015241330489516258,
9,26949,,0.011463748291134834,
9,26999,,0.003161435015499592,
9,27049,,0.010881857015192509,
9,27099,,0.008656619116663933,
9,27149,,0.007931272499263287,
9,27199,,0.008129817433655262,
9,27249,,0.006758172530680895,
9,27299,,0.009165441617369652,
9,27349,,0.005808037240058184,
9,27399,,0.004771608859300613,
9,27449,,0.00445408932864666,
9,27499,,0.005436025559902191,
9,27549,,0.01161985844373703,
9,27599,,0.01656637340784073,
9,27649,,0.00961201824247837,
9,27699,,0.007001020479947329,
9,27749,,0.00822729617357254,
9,27799,,0.008756671100854874,
9,27849,,0.00584828294813633,
9,27899,,0.005724513903260231,
9,27949,,0.009374011307954788,
9,27999,,0.018888410180807114,
9,28049,,0.0086981151252985,
9,28099,,0.008952507749199867,
9,28149,,0.005681672133505344,
9,28199,,0.00859719980508089,
9,28249,,0.010270413011312485,
9,28299,,0.015704208984971046,
9,28349,,0.005709226243197918,
9,28399,,0.00615188293159008,
9,28449,,0.004383164923638105,
9,28499,,0.025576051324605942,
9,28549,,0.0032946541905403137,
9,28599,,0.003947518765926361,
9,28649,,0.010986867360770702,
9,28699,,0.004573823884129524,
9,28749,,0.004873598460108042,
9,28799,,0.00630717258900404,
9,28849,,0.006686876993626356,
9,28899,,0.006662141066044569,
9,28949,,0.00199948251247406,
9,28999,,0.00401030108332634,
9,29049,,0.031989604234695435,
9,29099,,0.006920164916664362,
9,29149,,0.002653805073350668,
9,29199,,0.004447541665285826,
9,29249,,0.006069609895348549,
9,29299,,0.0037636386696249247,
9,29349,,0.00434561213478446,
9,29399,,0.01126893237233162,
9,29449,,0.01736747846007347,
9,29499,,0.007758948020637035,
9,29549,,0.00891419593244791,
9,29599,,0.0037263203412294388,
9,29649,,0.008868036791682243,
9,29699,,0.011480436660349369,
9,29749,,0.005899715702980757,
9,29759,,,0.009148774668574333
9,29759,0.007692618761211634,,
10,29799,,0.0041270786896348,
10,29849,,0.006466113030910492,
10,29899,,0.007669597864151001,
10,29949,,0.003263500053435564,
10,29999,,0.0074965376406908035,
10,30049,,0.008008275181055069,
10,30099,,0.00622300710529089,
10,30149,,0.006440638564527035,
10,30199,,0.00394759327173233,
10,30249,,0.003273717127740383,
10,30299,,0.004861418157815933,
10,30349,,0.005503877066075802,
10,30399,,0.008895696140825748,
10,30449,,0.008710266090929508,
10,30499,,0.007788430899381638,
10,30549,,0.004239752888679504,
10,30599,,0.004137098789215088,
10,30649,,0.004862338304519653,
10,30699,,0.004252959042787552,
10,30749,,0.008808672428131104,
10,30799,,0.003859712975099683,
10,30849,,0.01852351613342762,
10,30899,,0.004648113623261452,
10,30949,,0.00732031837105751,
10,30999,,0.0019096722826361656,
10,31049,,0.007694191765040159,
10,31099,,0.004492608830332756,
10,31149,,0.007789991796016693,
10,31199,,0.0069720083847641945,
10,31249,,0.0043833572417497635,
10,31299,,0.005643296986818314,
10,31349,,0.004096400924026966,
10,31399,,0.004684701561927795,
10,31449,,0.005401331000030041,
10,31499,,0.01795375905930996,
10,31549,,0.007737080566585064,
10,31599,,0.007096500135958195,
10,31649,,0.007265421561896801,
10,31699,,0.0056262449361383915,
10,31749,,0.0054856473580002785,
10,31799,,0.004960283637046814,
10,31849,,0.009264692664146423,
10,31899,,0.006158692762255669,
10,31949,,0.0027588168159127235,
10,31999,,0.005242814309895039,
10,32049,,0.004893356468528509,
10,32099,,0.006546088494360447,
10,32149,,0.003605032339692116,
10,32199,,0.004005340859293938,
10,32249,,0.003287839936092496,
10,32299,,0.005782913416624069,
10,32349,,0.00637495843693614,
10,32399,,0.006439908407628536,
10,32449,,0.006649725139141083,
10,32499,,0.003357703797519207,
10,32549,,0.010049471631646156,
10,32599,,0.00619719922542572,
10,32649,,0.002617674181237817,
10,32699,,0.010427035391330719,
10,32735,,,0.007372665219008923
10,32735,0.00713380565866828,,
11,32749,,0.015477372333407402,
11,32799,,0.014831354841589928,
11,32849,,0.039950281381607056,
11,32899,,0.009357970207929611,
11,32949,,0.002970747649669647,
11,32999,,0.003267038380727172,
11,33049,,0.015942150726914406,
11,33099,,0.009630863554775715,
11,33149,,0.001883555669337511,
11,33199,,0.017876774072647095,
11,33249,,0.0034256293438374996,
11,33299,,0.003553879912942648,
11,33349,,0.004350574687123299,
11,33399,,0.010503122583031654,
11,33449,,0.011334611102938652,
11,33499,,0.006127104628831148,
11,33549,,0.009409504011273384,
11,33599,,0.005858770105987787,
11,33649,,0.004013697616755962,
11,33699,,0.006910075433552265,
11,33749,,0.0027387766167521477,
11,33799,,0.00440554041415453,
11,33849,,0.004740304313600063,
11,33899,,0.0032331484835594893,
11,33949,,0.01266966387629509,
11,33999,,0.006453854031860828,
11,34049,,0.007973600178956985,
11,34099,,0.0029567775782197714,
11,34149,,0.0028340881690382957,
11,34199,,0.006163998506963253,
11,34249,,0.003293669782578945,
11,34299,,0.005860817153006792,
11,34349,,0.0025225700810551643,
11,34399,,0.0041649071499705315,
11,34449,,0.007080479059368372,
11,34499,,0.006780972704291344,
11,34549,,0.003401333699002862,
11,34599,,0.004015753045678139,
11,34649,,0.01924908719956875,
11,34699,,0.00914163887500763,
11,34749,,0.008984161540865898,
11,34799,,0.005053103901445866,
11,34849,,0.002318196464329958,
11,34899,,0.004719300661236048,
11,34949,,0.007813258096575737,
11,34999,,0.004167216829955578,
11,35049,,0.0051320819184184074,
11,35099,,0.004341857507824898,
11,35149,,0.006399031728506088,
11,35199,,0.0028256699442863464,
11,35249,,0.007130483165383339,
11,35299,,0.003493070602416992,
11,35349,,0.004480761010199785,
11,35399,,0.006263208109885454,
11,35449,,0.0026188031770288944,
11,35499,,0.0026105421129614115,
11,35549,,0.005742017179727554,
11,35599,,0.008873159997165203,
11,35649,,0.0028824361506849527,
11,35699,,0.002921538194641471,
11,35711,,,0.005945010110735893
11,35711,0.006582434289157391,,
12,35749,,0.00459270179271698,
12,35799,,0.005342801101505756,
12,35849,,0.002940661273896694,
12,35899,,0.00899078231304884,
12,35949,,0.009723832830786705,
12,35999,,0.004300023894757032,
12,36049,,0.002947544911876321,
12,36099,,0.004323858767747879,
12,36149,,0.015885818749666214,
12,36199,,0.011189976707100868,
12,36249,,0.0031749443151056767,
12,36299,,0.009047221392393112,
12,36349,,0.003213760443031788,
12,36399,,0.006885726936161518,
12,36449,,0.007074336521327496,
12,36499,,0.01916840299963951,
12,36549,,0.0037693281192332506,
12,36599,,0.007462549954652786,
12,36649,,0.00505180424079299,
12,36699,,0.005584863014519215,
12,36749,,0.005061152391135693,
12,36799,,0.004365640226751566,
12,36849,,0.008165847510099411,
12,36899,,0.017578057944774628,
12,36949,,0.00540849007666111,
12,36999,,0.003301982069388032,
12,37049,,0.007588821463286877,
12,37099,,0.005723194219172001,
12,37149,,0.004442607518285513,
12,37199,,0.005753146484494209,
12,37249,,0.0029886781703680754,
12,37299,,0.004501652903854847,
12,37349,,0.00402354821562767,
12,37399,,0.007586585823446512,
12,37449,,0.001975800609216094,
12,37499,,0.00312018976546824,
12,37549,,0.012783021666109562,
12,37599,,0.0035514296032488346,
12,37649,,0.0041224099695682526,
12,37699,,0.0029506769496947527,
12,37749,,0.004359017591923475,
12,37799,,0.004774868488311768,
12,37849,,0.004825470969080925,
12,37899,,0.00409637950360775,
12,37949,,0.00725165568292141,
12,37999,,0.015580086037516594,
12,38049,,0.005660740192979574,
12,38099,,0.004269820638000965,
12,38149,,0.006583834998309612,
12,38199,,0.00507800979539752,
12,38249,,0.0035685754846781492,
12,38299,,0.004284164868295193,
12,38349,,0.028433403000235558,
12,38399,,0.03419497236609459,
12,38449,,0.002776702865958214,
12,38499,,0.0048639774322509766,
12,38549,,0.004855695646256208,
12,38599,,0.006174677051603794,
12,38649,,0.0034469410311430693,
12,38687,,,0.00785378459841013
12,38687,0.006155712995678186,,
13,38699,,0.004086674191057682,
13,38749,,0.00582678709179163,
13,38799,,0.003641833085566759,
13,38849,,0.003746893722563982,
13,38899,,0.002539177890866995,
13,38949,,0.0032285030465573072,
13,38999,,0.0038649404887109995,
13,39049,,0.005359216593205929,
13,39099,,0.0017247654031962156,
13,39149,,0.005732499063014984,
13,39199,,0.003991341684013605,
13,39249,,0.003841359168291092,
13,39299,,0.0027056061662733555,
13,39349,,0.003206351539120078,
13,39399,,0.027154400944709778,
13,39449,,0.0037088936660438776,
13,39499,,0.005053595639765263,
13,39549,,0.005755990743637085,
13,39599,,0.003768692957237363,
13,39649,,0.0036160608287900686,
13,39699,,0.003800146747380495,
13,39749,,0.00405883090570569,
13,39799,,0.0037960917688906193,
13,39849,,0.0048211077228188515,
13,39899,,0.0024368870072066784,
13,39949,,0.004755119793117046,
13,39999,,0.005110486410558224,
13,40049,,0.003417438827455044,
13,40099,,0.003326751757413149,
13,40149,,0.0036558392457664013,
13,40199,,0.0038560209795832634,
13,40249,,0.006669614929705858,
13,40299,,0.004272003658115864,
13,40349,,0.004193445201963186,
13,40399,,0.0026303355116397142,
13,40449,,0.0023397719487547874,
13,40499,,0.004480333067476749,
13,40549,,0.009830817580223083,
13,40599,,0.011690030805766582,
13,40649,,0.014567824080586433,
13,40699,,0.003998164087533951,
13,40749,,0.004898142069578171,
13,40799,,0.0034825452603399754,
13,40849,,0.0026578663382679224,
13,40899,,0.0034112283028662205,
13,40949,,0.005355285480618477,
13,40999,,0.002768907230347395,
13,41049,,0.0025954176671802998,
13,41099,,0.012822780758142471,
13,41149,,0.01033278089016676,
13,41199,,0.007803070358932018,
13,41249,,0.003010004526004195,
13,41299,,0.00503466185182333,
13,41349,,0.0035141000989824533,
13,41399,,0.003086380660533905,
13,41449,,0.00344348163343966,
13,41499,,0.003981675021350384,
13,41549,,0.004466957412660122,
13,41599,,0.0027989582158625126,
13,41649,,0.002772197127342224,
13,41663,,,0.0053351810202002525
13,41663,0.005087984260171652,,
14,41699,,0.0037640484515577555,
14,41749,,0.0018476092955097556,
14,41799,,0.0035097587388008833,
14,41849,,0.004132877103984356,
14,41899,,0.003956636413931847,
14,41949,,0.004147070925682783,
