epoch,step,train_loss_epoch,train_loss_step,val_loss
0,1,,,1.1089080572128296
0,1,0.986635148525238,,
1,3,,,1.102025032043457
1,3,0.9377188086509705,,
2,5,,,1.0439674854278564
2,5,0.9236435890197754,,
3,7,,,1.026243805885315
3,7,0.9028235077857971,,
4,9,,0.8855826258659363,
4,9,,,1.021463394165039
4,9,0.9141192436218262,,
